producttype_ID,iscanvas_ID,industry_ID,crtsize_ID,origindesturlhash_ID,corporationgrouplabelid_ID,checktype_ID
1.0,0.0,121.0,3.0,759.0,79.0,0.0
6.0,0.0,156.0,0.0,2.0,0.0,0.0
4.0,1.0,45.0,4.0,797.0,0.0,0.0
6.0,0.0,156.0,0.0,2.0,0.0,0.0
4.0,0.0,45.0,2.0,797.0,0.0,0.0
6.0,0.0,156.0,0.0,2.0,0.0,0.0
2.0,1.0,171.0,4.0,482.0,675.0,0.0
6.0,0.0,156.0,0.0,2.0,0.0,0.0
7.0,0.0,54.0,2.0,58.0,691.0,0.0
6.0,0.0,156.0,0.0,2.0,0.0,0.0
7.0,0.0,28.0,0.0,159.0,0.0,0.0
6.0,0.0,156.0,0.0,2.0,0.0,0.0
7.0,1.0,10.0,4.0,758.0,225.0,0.0
6.0,0.0,157.0,0.0,2.0,0.0,0.0
2.0,1.0,17.0,5.0,482.0,244.0,0.0
6.0,0.0,157.0,0.0,2.0,0.0,0.0
7.0,0.0,19.0,0.0,744.0,0.0,0.0
6.0,0.0,157.0,0.0,2.0,0.0,0.0
0.0,1.0,121.0,3.0,236.0,101.0,0.0
6.0,0.0,157.0,0.0,2.0,0.0,0.0
0.0,1.0,2.0,8.0,236.0,54.0,0.0
6.0,0.0,157.0,0.0,2.0,0.0,0.0
2.0,0.0,178.0,0.0,482.0,0.0,0.0
6.0,0.0,157.0,0.0,2.0,0.0,0.0
0.0,1.0,19.0,4.0,236.0,0.0,0.0
6.0,0.0,157.0,0.0,2.0,0.0,0.0
7.0,1.0,28.0,5.0,585.0,271.0,0.0
6.0,0.0,157.0,0.0,2.0,0.0,0.0
2.0,1.0,171.0,4.0,236.0,537.0,0.0
6.0,0.0,157.0,0.0,2.0,0.0,0.0
2.0,1.0,14.0,4.0,236.0,261.0,0.0
6.0,0.0,157.0,0.0,2.0,0.0,0.0
2.0,1.0,11.0,4.0,482.0,261.0,0.0
6.0,0.0,157.0,0.0,2.0,0.0,0.0
2.0,1.0,41.0,4.0,482.0,514.0,0.0
6.0,0.0,157.0,0.0,2.0,0.0,0.0
7.0,0.0,10.0,3.0,470.0,224.0,0.0
6.0,0.0,157.0,0.0,2.0,0.0,0.0
2.0,0.0,150.0,2.0,482.0,0.0,0.0
2.0,1.0,10.0,4.0,482.0,0.0,0.0
2.0,0.0,150.0,2.0,482.0,475.0,0.0
2.0,1.0,10.0,4.0,482.0,0.0,0.0
7.0,0.0,112.0,0.0,900.0,47.0,0.0
2.0,1.0,10.0,4.0,482.0,0.0,0.0
2.0,1.0,150.0,4.0,482.0,0.0,0.0
2.0,1.0,10.0,4.0,482.0,0.0,0.0
0.0,1.0,121.0,3.0,236.0,80.0,0.0
2.0,1.0,10.0,4.0,482.0,0.0,0.0
2.0,1.0,171.0,4.0,236.0,0.0,0.0
2.0,1.0,10.0,4.0,482.0,0.0,0.0
4.0,1.0,100.0,9.0,413.0,71.0,0.0
2.0,1.0,10.0,4.0,482.0,0.0,0.0
2.0,0.0,28.0,6.0,482.0,302.0,0.0
8.0,1.0,121.0,4.0,-1.0,109.0,0.0
0.0,1.0,169.0,0.0,236.0,211.0,0.0
8.0,1.0,121.0,4.0,-1.0,109.0,0.0
0.0,1.0,171.0,4.0,236.0,494.0,0.0
8.0,1.0,121.0,4.0,-1.0,109.0,0.0
7.0,1.0,13.0,4.0,236.0,22.0,0.0
8.0,1.0,121.0,4.0,-1.0,109.0,0.0
7.0,0.0,109.0,0.0,204.0,0.0,0.0
8.0,1.0,121.0,4.0,-1.0,109.0,0.0
6.0,0.0,162.0,0.0,2.0,0.0,0.0
8.0,1.0,121.0,4.0,-1.0,109.0,0.0
4.0,1.0,36.0,9.0,659.0,206.0,0.0
8.0,1.0,121.0,4.0,-1.0,109.0,0.0
7.0,1.0,28.0,2.0,236.0,0.0,2.0
8.0,1.0,121.0,4.0,-1.0,109.0,0.0
8.0,1.0,132.0,4.0,-1.0,0.0,0.0
0.0,1.0,5.0,4.0,527.0,54.0,0.0
2.0,0.0,36.0,2.0,482.0,298.0,0.0
0.0,1.0,5.0,4.0,527.0,54.0,0.0
2.0,1.0,11.0,4.0,482.0,261.0,0.0
0.0,1.0,5.0,4.0,527.0,54.0,0.0
2.0,1.0,171.0,4.0,236.0,370.0,0.0
0.0,1.0,5.0,4.0,527.0,54.0,0.0
0.0,1.0,121.0,5.0,236.0,94.0,0.0
0.0,1.0,5.0,4.0,527.0,54.0,0.0
0.0,1.0,171.0,4.0,236.0,627.0,0.0
0.0,1.0,5.0,4.0,527.0,54.0,0.0
7.0,1.0,12.0,4.0,902.0,224.0,0.0
0.0,1.0,5.0,4.0,527.0,54.0,0.0
2.0,1.0,11.0,4.0,482.0,261.0,0.0
0.0,1.0,5.0,4.0,527.0,54.0,0.0
2.0,1.0,171.0,4.0,482.0,503.0,0.0
0.0,1.0,5.0,4.0,527.0,54.0,0.0
6.0,0.0,83.0,0.0,2.0,0.0,0.0
4.0,1.0,183.0,5.0,478.0,70.0,0.0
0.0,1.0,5.0,4.0,236.0,301.0,0.0
4.0,1.0,183.0,5.0,478.0,70.0,0.0
1.0,1.0,121.0,4.0,236.0,94.0,0.0
4.0,1.0,183.0,5.0,478.0,70.0,0.0
2.0,1.0,31.0,4.0,482.0,0.0,0.0
4.0,1.0,183.0,5.0,478.0,70.0,0.0
7.0,1.0,14.0,4.0,643.0,243.0,0.0
4.0,1.0,183.0,5.0,478.0,70.0,0.0
2.0,1.0,28.0,4.0,482.0,316.0,0.0
4.0,1.0,183.0,5.0,478.0,70.0,0.0
5.0,1.0,163.0,4.0,236.0,681.0,0.0
4.0,1.0,183.0,5.0,478.0,70.0,0.0
2.0,1.0,5.0,5.0,482.0,278.0,0.0
4.0,1.0,183.0,5.0,478.0,70.0,0.0
7.0,0.0,23.0,3.0,172.0,663.0,0.0
4.0,1.0,183.0,5.0,478.0,70.0,0.0
0.0,1.0,171.0,4.0,236.0,542.0,0.0
4.0,1.0,183.0,5.0,478.0,70.0,0.0
2.0,1.0,11.0,4.0,482.0,261.0,0.0
2.0,0.0,177.0,0.0,482.0,313.0,0.0
2.0,1.0,47.0,3.0,236.0,339.0,0.0
2.0,0.0,177.0,0.0,482.0,313.0,0.0
2.0,1.0,171.0,4.0,482.0,503.0,0.0
2.0,0.0,177.0,0.0,482.0,313.0,0.0
2.0,1.0,180.0,4.0,482.0,178.0,0.0
2.0,0.0,177.0,0.0,482.0,313.0,0.0
8.0,0.0,121.0,5.0,-1.0,157.0,0.0
2.0,0.0,177.0,0.0,482.0,313.0,0.0
5.0,1.0,54.0,6.0,236.0,0.0,0.0
2.0,0.0,177.0,0.0,482.0,313.0,0.0
7.0,1.0,13.0,4.0,236.0,22.0,0.0
2.0,0.0,177.0,0.0,482.0,313.0,0.0
7.0,1.0,28.0,4.0,885.0,431.0,0.0
2.0,0.0,177.0,0.0,482.0,313.0,0.0
2.0,1.0,20.0,8.0,482.0,187.0,0.0
2.0,0.0,177.0,0.0,482.0,313.0,0.0
2.0,1.0,92.0,4.0,482.0,557.0,0.0
2.0,0.0,177.0,0.0,482.0,313.0,0.0
7.0,0.0,72.0,6.0,283.0,0.0,0.0
2.0,0.0,177.0,0.0,482.0,313.0,0.0
2.0,1.0,41.0,4.0,236.0,415.0,0.0
2.0,0.0,177.0,0.0,482.0,313.0,0.0
7.0,1.0,9.0,4.0,220.0,25.0,0.0
2.0,1.0,35.0,4.0,236.0,0.0,0.0
2.0,1.0,183.0,4.0,482.0,0.0,0.0
2.0,1.0,35.0,4.0,236.0,0.0,0.0
1.0,1.0,121.0,5.0,236.0,107.0,0.0
2.0,1.0,35.0,4.0,236.0,0.0,0.0
2.0,1.0,36.0,4.0,482.0,499.0,0.0
2.0,1.0,35.0,4.0,236.0,0.0,0.0
7.0,1.0,23.0,1.0,236.0,663.0,0.0
2.0,1.0,35.0,4.0,236.0,0.0,0.0
2.0,1.0,171.0,4.0,236.0,537.0,0.0
2.0,1.0,35.0,4.0,236.0,0.0,0.0
6.0,0.0,156.0,0.0,2.0,0.0,0.0
2.0,1.0,35.0,4.0,236.0,0.0,0.0
2.0,1.0,150.0,4.0,236.0,450.0,0.0
2.0,1.0,35.0,4.0,236.0,0.0,0.0
7.0,0.0,28.0,2.0,885.0,431.0,0.0
7.0,0.0,109.0,0.0,785.0,0.0,0.0
6.0,0.0,157.0,0.0,2.0,0.0,0.0
7.0,0.0,109.0,0.0,785.0,0.0,0.0
7.0,1.0,12.0,4.0,906.0,498.0,0.0
7.0,0.0,109.0,0.0,785.0,0.0,0.0
7.0,1.0,11.0,5.0,801.0,346.0,0.0
7.0,0.0,109.0,0.0,785.0,0.0,0.0
5.0,1.0,24.0,4.0,236.0,0.0,0.0
7.0,0.0,109.0,0.0,785.0,0.0,0.0
2.0,0.0,150.0,3.0,482.0,0.0,0.0
7.0,0.0,109.0,0.0,785.0,0.0,0.0
5.0,1.0,24.0,4.0,236.0,0.0,0.0
7.0,0.0,109.0,0.0,785.0,0.0,0.0
7.0,0.0,28.0,2.0,862.0,435.0,0.0
7.0,0.0,109.0,0.0,785.0,0.0,0.0
7.0,0.0,9.0,2.0,2.0,249.0,0.0
7.0,0.0,109.0,0.0,785.0,0.0,0.0
6.0,0.0,156.0,0.0,2.0,0.0,0.0
7.0,0.0,109.0,0.0,785.0,0.0,0.0
3.0,0.0,180.0,0.0,568.0,646.0,0.0
7.0,1.0,15.0,4.0,182.0,242.0,0.0
7.0,1.0,10.0,4.0,470.0,224.0,0.0
7.0,1.0,15.0,4.0,182.0,242.0,0.0
4.0,0.0,99.0,1.0,449.0,688.0,0.0
7.0,1.0,15.0,4.0,182.0,242.0,0.0
2.0,0.0,150.0,2.0,482.0,0.0,0.0
7.0,1.0,15.0,4.0,182.0,242.0,0.0
7.0,1.0,12.0,4.0,902.0,224.0,0.0
7.0,1.0,15.0,4.0,182.0,242.0,0.0
3.0,0.0,180.0,2.0,568.0,646.0,0.0
7.0,1.0,15.0,4.0,182.0,242.0,0.0
7.0,0.0,12.0,3.0,902.0,224.0,0.0
7.0,1.0,15.0,4.0,182.0,242.0,0.0
4.0,0.0,43.0,2.0,842.0,583.0,0.0
7.0,1.0,15.0,4.0,182.0,242.0,0.0
2.0,1.0,86.0,5.0,236.0,0.0,0.0
7.0,1.0,15.0,4.0,182.0,242.0,0.0
7.0,1.0,28.0,4.0,236.0,0.0,0.0
7.0,1.0,15.0,4.0,182.0,242.0,0.0
2.0,1.0,11.0,4.0,482.0,261.0,0.0
7.0,1.0,10.0,4.0,112.0,225.0,0.0
2.0,1.0,171.0,4.0,236.0,177.0,0.0
7.0,1.0,10.0,4.0,112.0,225.0,0.0
7.0,1.0,10.0,4.0,323.0,0.0,0.0
7.0,1.0,10.0,4.0,112.0,225.0,0.0
7.0,0.0,89.0,2.0,239.0,712.0,0.0
7.0,1.0,10.0,4.0,112.0,225.0,0.0
0.0,1.0,171.0,4.0,236.0,542.0,0.0
7.0,1.0,10.0,4.0,112.0,225.0,0.0
7.0,1.0,10.0,4.0,323.0,223.0,0.0
7.0,1.0,10.0,4.0,112.0,225.0,0.0
2.0,0.0,177.0,0.0,482.0,313.0,0.0
7.0,1.0,10.0,4.0,112.0,225.0,0.0
2.0,1.0,150.0,4.0,482.0,116.0,0.0
7.0,1.0,58.0,4.0,236.0,0.0,0.0
2.0,1.0,171.0,4.0,482.0,504.0,0.0
7.0,1.0,58.0,4.0,236.0,0.0,0.0
2.0,1.0,171.0,4.0,482.0,504.0,0.0
7.0,1.0,58.0,4.0,236.0,0.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
7.0,1.0,58.0,4.0,236.0,0.0,0.0
2.0,0.0,70.0,0.0,482.0,0.0,0.0
7.0,1.0,58.0,4.0,236.0,0.0,0.0
2.0,1.0,35.0,4.0,236.0,0.0,0.0
7.0,1.0,58.0,4.0,236.0,0.0,0.0
2.0,1.0,35.0,4.0,236.0,648.0,0.0
7.0,1.0,58.0,4.0,236.0,0.0,0.0
2.0,1.0,171.0,4.0,482.0,675.0,0.0
7.0,1.0,58.0,4.0,236.0,0.0,0.0
2.0,1.0,35.0,5.0,236.0,635.0,0.0
7.0,1.0,58.0,4.0,236.0,0.0,0.0
7.0,1.0,12.0,4.0,271.0,26.0,0.0
7.0,1.0,58.0,4.0,236.0,0.0,0.0
7.0,1.0,112.0,0.0,236.0,46.0,0.0
0.0,1.0,121.0,9.0,236.0,102.0,0.0
2.0,1.0,36.0,4.0,482.0,551.0,0.0
0.0,1.0,121.0,9.0,236.0,102.0,0.0
7.0,1.0,36.0,7.0,236.0,5.0,0.0
0.0,1.0,121.0,9.0,236.0,102.0,0.0
2.0,1.0,93.0,4.0,236.0,553.0,0.0
0.0,1.0,121.0,9.0,236.0,102.0,0.0
2.0,1.0,171.0,4.0,236.0,285.0,0.0
0.0,1.0,121.0,9.0,236.0,102.0,0.0
2.0,1.0,180.0,4.0,482.0,178.0,0.0
0.0,1.0,121.0,9.0,236.0,102.0,0.0
2.0,1.0,46.0,5.0,482.0,0.0,0.0
0.0,1.0,121.0,9.0,236.0,102.0,0.0
0.0,1.0,2.0,4.0,236.0,54.0,0.0
0.0,1.0,121.0,9.0,236.0,102.0,0.0
7.0,1.0,10.0,8.0,208.0,343.0,0.0
0.0,1.0,121.0,9.0,236.0,102.0,0.0
5.0,1.0,20.0,4.0,236.0,0.0,0.0
0.0,1.0,121.0,9.0,236.0,102.0,0.0
2.0,1.0,171.0,4.0,482.0,540.0,0.0
0.0,1.0,121.0,9.0,236.0,102.0,0.0
2.0,1.0,33.0,4.0,482.0,0.0,0.0
0.0,1.0,121.0,9.0,236.0,102.0,0.0
7.0,0.0,12.0,3.0,470.0,224.0,0.0
2.0,1.0,35.0,5.0,482.0,607.0,0.0
7.0,1.0,13.0,4.0,236.0,679.0,0.0
2.0,1.0,35.0,5.0,482.0,607.0,0.0
8.0,0.0,127.0,4.0,-1.0,93.0,0.0
2.0,1.0,35.0,5.0,482.0,607.0,0.0
2.0,1.0,36.0,4.0,482.0,551.0,0.0
2.0,1.0,35.0,5.0,482.0,607.0,0.0
6.0,0.0,162.0,0.0,2.0,0.0,0.0
2.0,1.0,35.0,5.0,482.0,607.0,0.0
1.0,1.0,5.0,4.0,236.0,301.0,0.0
2.0,1.0,35.0,5.0,482.0,607.0,0.0
5.0,1.0,20.0,4.0,236.0,0.0,0.0
2.0,1.0,35.0,5.0,482.0,607.0,0.0
2.0,1.0,171.0,4.0,236.0,275.0,0.0
6.0,0.0,157.0,0.0,2.0,0.0,0.0
2.0,0.0,150.0,2.0,482.0,227.0,0.0
6.0,0.0,157.0,0.0,2.0,0.0,0.0
0.0,1.0,8.0,4.0,236.0,353.0,0.0
6.0,0.0,157.0,0.0,2.0,0.0,0.0
7.0,1.0,10.0,4.0,323.0,223.0,0.0
6.0,0.0,157.0,0.0,2.0,0.0,0.0
0.0,1.0,171.0,4.0,236.0,212.0,0.0
6.0,0.0,157.0,0.0,2.0,0.0,0.0
0.0,1.0,121.0,9.0,236.0,72.0,0.0
6.0,0.0,157.0,0.0,2.0,0.0,0.0
1.0,0.0,135.0,3.0,634.0,72.0,0.0
6.0,0.0,157.0,0.0,2.0,0.0,0.0
7.0,1.0,19.0,0.0,236.0,0.0,0.0
6.0,0.0,157.0,0.0,2.0,0.0,0.0
2.0,1.0,12.0,8.0,482.0,22.0,0.0
6.0,0.0,157.0,0.0,2.0,0.0,0.0
0.0,1.0,171.0,4.0,236.0,542.0,0.0
6.0,0.0,157.0,0.0,2.0,0.0,0.0
5.0,1.0,24.0,4.0,236.0,0.0,0.0
6.0,0.0,157.0,0.0,2.0,0.0,0.0
7.0,0.0,109.0,0.0,483.0,0.0,0.0
6.0,0.0,157.0,0.0,2.0,0.0,0.0
0.0,1.0,121.0,5.0,236.0,94.0,0.0
7.0,0.0,17.0,3.0,902.0,224.0,0.0
7.0,1.0,15.0,4.0,431.0,254.0,0.0
7.0,0.0,17.0,3.0,902.0,224.0,0.0
0.0,1.0,23.0,8.0,236.0,300.0,0.0
7.0,0.0,17.0,3.0,902.0,224.0,0.0
2.0,1.0,171.0,4.0,482.0,504.0,0.0
7.0,0.0,17.0,3.0,902.0,224.0,0.0
2.0,1.0,171.0,4.0,236.0,275.0,0.0
7.0,0.0,17.0,3.0,902.0,224.0,0.0
6.0,0.0,162.0,0.0,2.0,0.0,0.0
7.0,0.0,17.0,3.0,902.0,224.0,0.0
7.0,1.0,28.0,4.0,458.0,434.0,0.0
7.0,0.0,17.0,3.0,902.0,224.0,0.0
7.0,0.0,21.0,3.0,174.0,188.0,0.0
2.0,0.0,150.0,2.0,482.0,126.0,0.0
2.0,1.0,181.0,5.0,482.0,645.0,0.0
2.0,0.0,150.0,2.0,482.0,126.0,0.0
2.0,1.0,10.0,4.0,482.0,343.0,0.0
2.0,0.0,150.0,2.0,482.0,126.0,0.0
2.0,1.0,5.0,4.0,482.0,61.0,0.0
2.0,0.0,150.0,2.0,482.0,126.0,0.0
6.0,0.0,160.0,0.0,2.0,0.0,0.0
2.0,0.0,150.0,2.0,482.0,126.0,0.0
0.0,1.0,5.0,4.0,236.0,54.0,0.0
2.0,0.0,150.0,2.0,482.0,126.0,0.0
6.0,0.0,162.0,0.0,2.0,0.0,0.0
2.0,0.0,150.0,2.0,482.0,126.0,0.0
2.0,0.0,19.0,6.0,482.0,0.0,0.0
2.0,0.0,150.0,2.0,482.0,126.0,0.0
0.0,1.0,5.0,8.0,236.0,54.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
2.0,0.0,179.0,0.0,482.0,0.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
7.0,1.0,10.0,4.0,323.0,223.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
6.0,0.0,153.0,0.0,2.0,0.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
2.0,1.0,171.0,4.0,236.0,540.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
2.0,1.0,171.0,4.0,236.0,550.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
2.0,1.0,91.0,4.0,482.0,0.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
2.0,1.0,28.0,4.0,482.0,0.0,0.0
7.0,1.0,17.0,5.0,702.0,0.0,0.0
7.0,1.0,13.0,4.0,570.0,0.0,0.0
7.0,1.0,17.0,5.0,702.0,0.0,0.0
7.0,1.0,10.0,4.0,902.0,224.0,0.0
7.0,1.0,17.0,5.0,702.0,0.0,0.0
2.0,1.0,35.0,4.0,482.0,551.0,0.0
7.0,1.0,17.0,5.0,702.0,0.0,0.0
2.0,1.0,35.0,4.0,482.0,0.0,0.0
7.0,1.0,17.0,5.0,702.0,0.0,0.0
2.0,1.0,101.0,4.0,236.0,416.0,0.0
7.0,1.0,17.0,5.0,702.0,0.0,0.0
7.0,1.0,21.0,4.0,236.0,665.0,0.0
7.0,1.0,17.0,5.0,702.0,0.0,0.0
2.0,0.0,150.0,2.0,482.0,43.0,0.0
7.0,1.0,17.0,5.0,702.0,0.0,0.0
7.0,1.0,21.0,4.0,174.0,188.0,0.0
7.0,1.0,17.0,5.0,702.0,0.0,0.0
0.0,1.0,171.0,4.0,236.0,212.0,0.0
7.0,1.0,13.0,4.0,236.0,679.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
7.0,1.0,13.0,4.0,236.0,679.0,0.0
7.0,0.0,9.0,2.0,2.0,249.0,0.0
7.0,1.0,13.0,4.0,236.0,679.0,0.0
0.0,1.0,171.0,4.0,236.0,542.0,0.0
7.0,1.0,13.0,4.0,236.0,679.0,0.0
2.0,1.0,14.0,4.0,482.0,261.0,0.0
7.0,1.0,13.0,4.0,236.0,679.0,0.0
2.0,1.0,5.0,4.0,236.0,61.0,0.0
7.0,1.0,13.0,4.0,236.0,679.0,0.0
7.0,1.0,146.0,1.0,236.0,0.0,1.0
7.0,1.0,13.0,4.0,236.0,679.0,0.0
2.0,1.0,11.0,5.0,482.0,346.0,0.0
7.0,1.0,13.0,4.0,236.0,679.0,0.0
7.0,1.0,12.0,4.0,906.0,498.0,0.0
7.0,1.0,13.0,4.0,236.0,679.0,0.0
7.0,0.0,89.0,2.0,779.0,561.0,0.0
7.0,1.0,13.0,4.0,236.0,679.0,0.0
2.0,1.0,171.0,4.0,236.0,743.0,0.0
7.0,1.0,13.0,4.0,236.0,679.0,0.0
8.0,1.0,122.0,4.0,-1.0,74.0,0.0
7.0,1.0,13.0,4.0,236.0,679.0,0.0
8.0,1.0,121.0,4.0,-1.0,93.0,0.0
2.0,1.0,11.0,4.0,482.0,261.0,0.0
0.0,1.0,171.0,4.0,236.0,538.0,0.0
2.0,1.0,11.0,4.0,482.0,261.0,0.0
2.0,1.0,150.0,4.0,482.0,231.0,0.0
2.0,1.0,11.0,4.0,482.0,261.0,0.0
7.0,1.0,10.0,4.0,323.0,0.0,0.0
2.0,1.0,11.0,4.0,482.0,261.0,0.0
7.0,1.0,28.0,4.0,885.0,431.0,0.0
2.0,1.0,11.0,4.0,482.0,261.0,0.0
0.0,1.0,171.0,4.0,236.0,705.0,0.0
2.0,1.0,11.0,4.0,482.0,261.0,0.0
7.0,1.0,13.0,5.0,236.0,22.0,0.0
2.0,1.0,11.0,4.0,482.0,261.0,0.0
2.0,1.0,150.0,4.0,482.0,463.0,0.0
2.0,1.0,11.0,4.0,482.0,261.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
4.0,1.0,64.0,4.0,283.0,55.0,0.0
6.0,0.0,30.0,0.0,2.0,0.0,0.0
4.0,1.0,64.0,4.0,283.0,55.0,0.0
1.0,1.0,85.0,4.0,634.0,633.0,0.0
4.0,1.0,64.0,4.0,283.0,55.0,0.0
6.0,0.0,81.0,0.0,2.0,0.0,0.0
4.0,1.0,64.0,4.0,283.0,55.0,0.0
7.0,1.0,13.0,4.0,236.0,22.0,0.0
4.0,1.0,64.0,4.0,283.0,55.0,0.0
7.0,1.0,13.0,4.0,236.0,22.0,0.0
4.0,1.0,64.0,4.0,283.0,55.0,0.0
8.0,1.0,121.0,5.0,-1.0,165.0,0.0
4.0,1.0,64.0,4.0,283.0,55.0,0.0
2.0,0.0,179.0,0.0,482.0,0.0,0.0
3.0,0.0,186.0,0.0,568.0,646.0,0.0
2.0,0.0,150.0,2.0,482.0,486.0,0.0
3.0,0.0,186.0,0.0,568.0,646.0,0.0
2.0,0.0,28.0,2.0,482.0,302.0,0.0
3.0,0.0,186.0,0.0,568.0,646.0,0.0
2.0,1.0,171.0,4.0,236.0,428.0,0.0
3.0,0.0,186.0,0.0,568.0,646.0,0.0
2.0,0.0,11.0,4.0,482.0,384.0,0.0
3.0,0.0,186.0,0.0,568.0,646.0,0.0
2.0,1.0,171.0,4.0,236.0,177.0,0.0
3.0,0.0,186.0,0.0,568.0,646.0,0.0
4.0,0.0,180.0,0.0,836.0,376.0,0.0
3.0,0.0,186.0,0.0,568.0,646.0,0.0
2.0,1.0,171.0,4.0,236.0,727.0,0.0
3.0,0.0,186.0,0.0,568.0,646.0,0.0
0.0,1.0,171.0,4.0,236.0,542.0,0.0
3.0,0.0,186.0,0.0,568.0,646.0,0.0
2.0,1.0,171.0,4.0,236.0,537.0,0.0
3.0,0.0,186.0,0.0,568.0,646.0,0.0
0.0,1.0,2.0,4.0,236.0,54.0,0.0
4.0,1.0,46.0,4.0,236.0,10.0,0.0
7.0,1.0,12.0,4.0,902.0,224.0,0.0
4.0,1.0,46.0,4.0,236.0,10.0,0.0
2.0,1.0,11.0,4.0,482.0,261.0,0.0
4.0,1.0,46.0,4.0,236.0,10.0,0.0
6.0,0.0,162.0,0.0,2.0,0.0,0.0
4.0,1.0,46.0,4.0,236.0,10.0,0.0
6.0,0.0,82.0,0.0,2.0,0.0,0.0
4.0,1.0,46.0,4.0,236.0,10.0,0.0
2.0,1.0,12.0,8.0,482.0,22.0,0.0
4.0,1.0,46.0,4.0,236.0,10.0,0.0
8.0,0.0,121.0,2.0,-1.0,87.0,0.0
4.0,1.0,46.0,4.0,236.0,10.0,0.0
2.0,0.0,9.0,7.0,482.0,251.0,0.0
7.0,1.0,28.0,8.0,536.0,271.0,0.0
2.0,1.0,17.0,4.0,236.0,0.0,0.0
7.0,1.0,28.0,8.0,536.0,271.0,0.0
7.0,0.0,28.0,3.0,885.0,431.0,0.0
7.0,1.0,28.0,8.0,536.0,271.0,0.0
5.0,1.0,41.0,2.0,236.0,527.0,0.0
7.0,1.0,28.0,8.0,536.0,271.0,0.0
2.0,1.0,180.0,0.0,236.0,178.0,0.0
7.0,1.0,28.0,8.0,536.0,271.0,0.0
6.0,0.0,162.0,0.0,2.0,0.0,0.0
7.0,1.0,28.0,8.0,536.0,271.0,0.0
8.0,0.0,121.0,2.0,-1.0,144.0,0.0
7.0,1.0,28.0,8.0,536.0,271.0,0.0
6.0,0.0,83.0,0.0,2.0,0.0,0.0
7.0,1.0,28.0,8.0,536.0,271.0,0.0
2.0,0.0,44.0,2.0,482.0,417.0,0.0
8.0,1.0,121.0,4.0,-1.0,169.0,0.0
2.0,0.0,150.0,2.0,482.0,135.0,0.0
8.0,1.0,121.0,4.0,-1.0,169.0,0.0
2.0,1.0,171.0,4.0,482.0,675.0,0.0
8.0,1.0,121.0,4.0,-1.0,169.0,0.0
7.0,1.0,21.0,4.0,174.0,188.0,0.0
8.0,1.0,121.0,4.0,-1.0,169.0,0.0
7.0,1.0,10.0,4.0,323.0,0.0,0.0
8.0,1.0,121.0,4.0,-1.0,169.0,0.0
0.0,1.0,117.0,2.0,236.0,391.0,0.0
8.0,1.0,121.0,4.0,-1.0,169.0,0.0
2.0,1.0,180.0,4.0,482.0,178.0,0.0
8.0,1.0,121.0,4.0,-1.0,169.0,0.0
2.0,0.0,42.0,2.0,482.0,427.0,0.0
8.0,1.0,121.0,4.0,-1.0,169.0,0.0
8.0,0.0,122.0,4.0,-1.0,392.0,0.0
8.0,1.0,121.0,4.0,-1.0,169.0,0.0
2.0,1.0,46.0,4.0,482.0,348.0,0.0
0.0,1.0,52.0,4.0,236.0,299.0,0.0
7.0,1.0,10.0,4.0,220.0,25.0,0.0
0.0,1.0,52.0,4.0,236.0,299.0,0.0
2.0,1.0,17.0,5.0,236.0,244.0,0.0
0.0,1.0,52.0,4.0,236.0,299.0,0.0
7.0,0.0,12.0,3.0,470.0,224.0,0.0
0.0,1.0,52.0,4.0,236.0,299.0,0.0
2.0,1.0,36.0,4.0,482.0,0.0,0.0
0.0,1.0,52.0,4.0,236.0,299.0,0.0
1.0,0.0,122.0,3.0,86.0,88.0,0.0
0.0,1.0,52.0,4.0,236.0,299.0,0.0
2.0,1.0,150.0,4.0,482.0,123.0,0.0
0.0,1.0,52.0,4.0,236.0,299.0,0.0
5.0,1.0,39.0,0.0,236.0,0.0,0.0
0.0,1.0,52.0,4.0,236.0,299.0,0.0
7.0,0.0,21.0,0.0,701.0,438.0,0.0
0.0,1.0,52.0,4.0,236.0,299.0,0.0
2.0,1.0,23.0,4.0,482.0,0.0,0.0
0.0,1.0,52.0,4.0,236.0,299.0,0.0
1.0,0.0,133.0,4.0,331.0,163.0,0.0
2.0,1.0,172.0,5.0,482.0,447.0,0.0
2.0,1.0,171.0,4.0,482.0,504.0,0.0
2.0,1.0,172.0,5.0,482.0,447.0,0.0
0.0,1.0,5.0,4.0,236.0,54.0,0.0
2.0,1.0,172.0,5.0,482.0,447.0,0.0
2.0,1.0,171.0,4.0,482.0,177.0,0.0
2.0,1.0,172.0,5.0,482.0,447.0,0.0
2.0,0.0,174.0,4.0,482.0,281.0,0.0
2.0,1.0,172.0,5.0,482.0,447.0,0.0
